position,linear_position,horizontal_position,detector,slot,pixel_number,predicted_offset_mm,well_centered
5,32.419,-0.486,lower,R1C3,1054,3.59,False
5,32.419,-0.486,lower,R2C2,1097,4.03,False
5,32.419,-0.486,lower,R2C3,1101,3.22,False
5,32.419,-0.486,upper,R1C2,62,2.85,False
5,32.419,-0.486,upper,R1C3,66,1.46,True
5,32.419,-0.486,upper,R2C2,18,2.08,True
5,32.419,-0.486,upper,R2C3,32,0.29,True
6,32.519,0.064,lower,R1C1,1048,3.78,False
6,32.519,0.064,lower,R1C2,1052,2.08,True
6,32.519,0.064,lower,R1C3,1055,3.11,False
6,32.519,0.064,lower,R2C1,1095,2.55,True
6,32.519,0.064,lower,R2C2,1099,1.84,True
6,32.519,0.064,lower,R2C3,1102,2.49,True
6,32.519,0.064,upper,R1C1,60,3.88,False
6,32.519,0.064,upper,R1C2,64,3.61,False
6,32.519,0.064,upper,R1C3,68,3.57,False
6,32.519,0.064,upper,R2C1,26,3.88,False
6,32.519,0.064,upper,R2C2,20,3.65,False
7,32.769,0.414,lower,R1C1,1038,2.45,True
7,32.769,0.414,lower,R1C2,1041,3.77,False
7,32.769,0.414,lower,R2C1,1086,4.09,False
7,32.769,0.414,lower,R2C2,1100,2.76,False
7,32.769,0.414,upper,R1C1,73,3.04,False
7,32.769,0.414,upper,R1C2,77,2.73,False
7,32.769,0.414,upper,R1C3,81,2.11,True
7,32.769,0.414,upper,R2C1,37,3.42,False
7,32.769,0.414,upper,R2C2,30,2.19,True
8,33.269,0.164,lower,R1C2,1030,1.18,True
8,33.269,0.164,lower,R2C1,1073,3.33,False
8,33.269,0.164,lower,R2C2,1077,3.4,False
8,33.269,0.164,lower,R2C3,1081,3.88,False
8,33.269,0.164,upper,R1C1,84,1.82,True
8,33.269,0.164,upper,R1C2,88,1.26,True
8,33.269,0.164,upper,R1C3,92,0.14,True
8,33.269,0.164,upper,R2C1,48,2.45,True
8,33.269,0.164,upper,R2C2,40,0.53,True
8,33.269,0.164,upper,R2C3,56,1.43,True
9,33.269,-0.236,lower,R1C2,1029,0.95,True
9,33.269,-0.236,lower,R1C3,1032,4.38,False
9,33.269,-0.236,lower,R2C1,1072,2.5,True
9,33.269,-0.236,lower,R2C2,1076,2.23,True
9,33.269,-0.236,lower,R2C3,1079,3.69,False
9,33.269,-0.236,upper,R1C2,87,1.13,True
9,33.269,-0.236,upper,R1C3,91,1.32,True
9,33.269,-0.236,upper,R2C1,47,3.06,False
9,33.269,-0.236,upper,R2C2,39,1.15,True
9,33.269,-0.236,upper,R2C3,55,2.51,True
10,33.719,-0.386,lower,R1C2,1019,2.09,True
10,33.719,-0.386,lower,R1C3,1023,4.38,False
10,33.719,-0.386,lower,R2C1,1059,3.86,False
10,33.719,-0.386,lower,R2C2,1063,1.44,True
10,33.719,-0.386,lower,R2C3,1066,4.37,False
10,33.719,-0.386,upper,R1C2,97,1.49,True
10,33.719,-0.386,upper,R1C3,101,0.74,True
10,33.719,-0.386,upper,R2C1,59,2.3,True
10,33.719,-0.386,upper,R2C2,50,1.02,True
10,33.719,-0.386,upper,R2C3,67,1.75,True
11,33.769,0.314,lower,R1C1,1009,3.71,False
11,33.769,0.314,lower,R1C2,1021,2.21,True
11,33.769,0.314,lower,R2C1,1061,4.16,False
11,33.769,0.314,lower,R2C2,1065,1.81,True
11,33.769,0.314,lower,R2C3,1069,4.35,False
11,33.769,0.314,upper,R1C1,95,2.43,True
11,33.769,0.314,upper,R1C2,99,1.92,True
11,33.769,0.314,upper,R2C1,61,2.16,True
11,33.769,0.314,upper,R2C2,52,1.54,True
11,33.769,0.314,upper,R2C3,69,2.0,True
12,32.869,-0.386,lower,R1C2,1039,1.01,True
12,32.869,-0.386,lower,R2C2,1087,2.24,True
12,32.869,-0.386,lower,R2C3,1090,4.17,False
12,32.869,-0.386,upper,R1C2,75,1.9,True
12,32.869,-0.386,upper,R1C3,79,1.16,True
12,32.869,-0.386,upper,R2C2,28,1.49,True
12,32.869,-0.386,upper,R2C3,43,1.91,True
13,34.119,-0.186,lower,R1C2,1011,2.12,True
13,34.119,-0.186,lower,R2C1,1047,4.19,False
13,34.119,-0.186,lower,R2C2,1051,2.24,True
13,34.119,-0.186,lower,R2C3,1055,3.96,False
13,34.119,-0.186,upper,R1C2,107,1.28,True
13,34.119,-0.186,upper,R1C3,111,0.31,True
13,34.119,-0.186,upper,R2C1,72,2.59,True
13,34.119,-0.186,upper,R2C2,63,0.51,True
13,34.119,-0.186,upper,R2C3,80,1.37,True
14,33.669,-0.086,lower,R1C2,1020,1.15,True
14,33.669,-0.086,lower,R1C3,1023,4.0,False
14,33.669,-0.086,lower,R2C1,1060,2.12,True
14,33.669,-0.086,lower,R2C2,1064,2.33,True
14,33.669,-0.086,lower,R2C3,1067,3.22,False
14,33.669,-0.086,upper,R1C2,98,0.96,True
14,33.669,-0.086,upper,R1C3,102,2.03,True
14,33.669,-0.086,upper,R2C1,60,4.03,False
14,33.669,-0.086,upper,R2C2,51,1.55,True
14,33.669,-0.086,upper,R2C3,68,3.31,False
15,34.069,0.464,lower,R1C1,1009,4.07,False
15,34.069,0.464,lower,R1C2,1013,0.16,True
15,34.069,0.464,lower,R2C1,1049,2.33,True
15,34.069,0.464,lower,R2C2,1053,3.21,False
15,34.069,0.464,lower,R2C3,1056,4.41,False
15,34.069,0.464,upper,R1C1,105,0.19,True
15,34.069,0.464,upper,R1C2,109,0.74,True
15,34.069,0.464,upper,R2C1,74,4.42,False
15,34.069,0.464,upper,R2C2,65,1.46,True
16,32.819,0.214,lower,R1C1,1037,1.77,True
16,32.819,0.214,lower,R1C2,1041,2.25,True
16,32.819,0.214,lower,R1C3,1044,4.07,False
16,32.819,0.214,lower,R2C1,1085,0.51,True
16,32.819,0.214,lower,R2C2,1089,4.0,False
16,32.819,0.214,lower,R2C3,1092,2.8,False
16,32.819,0.214,upper,R1C1,73,2.31,True
16,32.819,0.214,upper,R1C2,77,2.46,True
16,32.819,0.214,upper,R1C3,81,3.44,False
16,32.819,0.214,upper,R2C2,30,3.04,False
16,32.819,0.214,upper,R2C3,44,4.46,False
17,31.869,0.014,lower,R1C1,1061,4.41,False
17,31.869,0.014,lower,R1C2,1064,3.86,False
17,31.869,0.014,lower,R1C3,1080,2.25,True
17,31.869,0.014,lower,R2C2,1117,2.43,True
17,31.869,0.014,upper,R1C1,47,1.76,True
17,31.869,0.014,upper,R1C2,51,1.54,True
17,31.869,0.014,upper,R1C3,55,1.55,True
17,31.869,0.014,upper,R2C2,11,1.25,True
18,34.069,-0.486,lower,R1C2,1010,2.45,True
18,34.069,-0.486,lower,R1C3,1014,2.74,False
18,34.069,-0.486,lower,R2C2,1050,3.46,False
18,34.069,-0.486,lower,R2C3,1054,2.83,False
18,34.069,-0.486,upper,R1C2,106,2.49,True
18,34.069,-0.486,upper,R1C3,110,1.77,True
18,34.069,-0.486,upper,R2C2,62,1.9,True
18,34.069,-0.486,upper,R2C3,79,1.54,True
19,32.869,0.064,lower,R1C1,1037,3.59,False
19,32.869,0.064,lower,R1C2,1040,2.97,False
19,32.869,0.064,lower,R1C3,1044,2.66,False
19,32.869,0.064,lower,R2C3,1092,2.12,True
19,32.869,0.064,upper,R1C1,72,3.77,False
19,32.869,0.064,upper,R1C2,76,3.25,False
19,32.869,0.064,upper,R1C3,80,1.9,True
19,32.869,0.064,upper,R2C1,36,1.55,True
19,32.869,0.064,upper,R2C2,29,2.47,True
19,32.869,0.064,upper,R2C3,44,0.61,True
20,32.469,0.464,lower,R1C1,1049,3.79,False
20,32.469,0.464,lower,R1C2,1053,0.21,True
20,32.469,0.464,lower,R2C1,1096,2.04,True
20,32.469,0.464,lower,R2C2,1100,3.34,False
20,32.469,0.464,upper,R1C1,61,2.51,True
20,32.469,0.464,upper,R1C2,65,2.12,True
20,32.469,0.464,upper,R1C3,69,1.97,True
20,32.469,0.464,upper,R2C1,27,2.87,False
20,32.469,0.464,upper,R2C2,21,2.05,True
21,34.069,0.114,lower,R1C2,1012,0.48,True
21,34.069,0.114,lower,R2C1,1048,2.43,True
21,34.069,0.114,lower,R2C2,1052,2.68,False
21,34.069,0.114,lower,R2C3,1055,4.08,False
21,34.069,0.114,upper,R1C2,108,0.51,True
21,34.069,0.114,upper,R2C1,73,4.2,False
21,34.069,0.114,upper,R2C2,64,1.25,True
21,34.069,0.114,upper,R2C3,81,3.11,False
22,33.669,-0.486,lower,R1C2,1019,2.76,False
22,33.669,-0.486,lower,R1C3,1022,2.38,True
22,33.669,-0.486,lower,R2C1,1059,2.54,True
22,33.669,-0.486,lower,R2C2,1063,2.37,True
22,33.669,-0.486,lower,R2C3,1066,1.63,True
22,33.669,-0.486,upper,R1C2,97,2.14,True
22,33.669,-0.486,upper,R1C3,101,3.13,False
22,33.669,-0.486,upper,R2C2,50,2.73,False
22,33.669,-0.486,upper,R2C3,67,4.38,False
23,32.219,-0.186,lower,R1C2,1051,4.29,False
23,32.219,-0.186,lower,R1C3,1067,1.28,True
23,32.219,-0.186,lower,R2C2,1108,2.89,False
23,32.219,-0.186,lower,R2C3,1111,2.42,True
23,32.219,-0.186,upper,R1C1,59,1.99,True
23,32.219,-0.186,upper,R1C2,63,2.22,True
23,32.219,-0.186,upper,R1C3,67,2.96,False
23,32.219,-0.186,upper,R2C2,19,2.45,True
23,32.219,-0.186,upper,R2C3,33,3.71,False
24,32.069,0.164,lower,R1C1,1061,2.17,True
24,32.069,0.164,lower,R1C2,1065,3.53,False
24,32.069,0.164,lower,R1C3,1068,2.55,True
24,32.069,0.164,lower,R2C1,1105,2.18,True
24,32.069,0.164,lower,R2C2,1109,3.88,False
25,34.069,-0.336,lower,R1C2,1011,3.15,False
25,34.069,-0.336,lower,R1C3,1014,2.09,True
25,34.069,-0.336,lower,R2C1,1047,2.56,True
25,34.069,-0.336,lower,R2C2,1051,2.82,False
25,34.069,-0.336,lower,R2C3,1054,1.14,True
25,34.069,-0.336,upper,R1C2,107,2.7,False
25,34.069,-0.336,upper,R1C3,111,3.91,False
25,34.069,-0.336,upper,R2C2,63,3.41,False
25,34.069,-0.336,upper,R2C3,79,4.38,False
26,33.069,0.064,lower,R1C1,1026,2.37,True
26,33.069,0.064,lower,R1C2,1030,3.81,False
26,33.069,0.064,lower,R1C3,1044,2.38,True
26,33.069,0.064,lower,R2C1,1073,2.29,True
26,33.069,0.064,lower,R2C2,1088,4.09,False
26,33.069,0.064,lower,R2C3,1092,3.68,False
26,33.069,0.064,upper,R1C1,84,2.55,True
26,33.069,0.064,upper,R1C2,88,3.11,False
26,33.069,0.064,upper,R1C3,92,4.47,False
26,33.069,0.064,upper,R2C1,36,2.28,True
26,33.069,0.064,upper,R2C2,40,3.82,False
26,33.069,0.064,upper,R2C3,44,3.8,False
27,33.619,0.464,lower,R1C1,1018,1.41,True
27,33.619,0.464,lower,R2C1,1062,2.58,True
27,33.619,0.464,lower,R2C2,1078,3.87,False
27,33.619,0.464,lower,R2C3,1069,2.24,True
27,33.619,0.464,upper,R1C1,95,4.44,False
27,33.619,0.464,upper,R1C2,99,4.18,False
27,33.619,0.464,upper,R2C1,61,4.32,False
27,33.619,0.464,upper,R2C2,52,3.65,False
27,33.619,0.464,upper,R2C3,69,2.94,False
28,31.819,-0.236,lower,R1C1,1060,2.79,False
28,31.819,-0.236,lower,R1C2,1076,3.65,False
28,31.819,-0.236,lower,R1C3,1079,4.01,False
28,31.819,-0.236,lower,R2C2,1116,0.64,True
28,31.819,-0.236,lower,R2C3,1119,4.24,False
28,31.819,-0.236,upper,R1C2,50,4.27,False
28,31.819,-0.236,upper,R1C3,54,3.76,False
28,31.819,-0.236,upper,R2C2,10,3.82,False
28,31.819,-0.236,upper,R2C3,23,3.3,False
