position,linear_position,horizontal_position,detector,slot,pixel_number,predicted_offset_mm,well_centered
8,33.418,-0.354,upper,R1C2,97,4.49,False
8,33.418,-0.354,upper,R1C3,101,3.33,False
8,33.418,-0.354,upper,R2C1,59,1.28,True
8,33.418,-0.354,upper,R2C2,50,1.71,True
8,33.418,-0.354,upper,R2C3,67,1.34,True
9,32.618,-0.354,lower,R1C2,1051,4.41,False
9,32.618,-0.354,lower,R1C3,1054,0.99,True
9,32.618,-0.354,lower,R2C2,1098,2.54,True
9,32.618,-0.354,lower,R2C3,1101,2.45,True
9,32.618,-0.354,upper,R1C2,75,3.93,False
9,32.618,-0.354,upper,R1C3,79,2.56,True
9,32.618,-0.354,upper,R2C2,28,1.92,True
9,32.618,-0.354,upper,R2C3,43,0.93,True
10,33.168,-0.204,lower,R1C2,1029,2.54,True
10,33.168,-0.204,lower,R1C3,1043,2.34,True
10,33.168,-0.204,lower,R2C1,1072,3.3,False
10,33.168,-0.204,lower,R2C2,1088,4.22,False
10,33.168,-0.204,upper,R1C2,87,2.46,True
10,33.168,-0.204,upper,R1C3,91,0.69,True
10,33.168,-0.204,upper,R2C1,47,2.33,True
10,33.168,-0.204,upper,R2C2,39,2.75,False
10,33.168,-0.204,upper,R2C3,55,2.34,True
11,33.568,-0.104,lower,R1C2,1020,2.55,True
11,33.568,-0.104,lower,R1C3,1033,2.23,True
11,33.568,-0.104,lower,R2C1,1060,1.83,True
11,33.568,-0.104,lower,R2C3,1067,3.78,False
11,33.568,-0.104,upper,R1C2,98,1.48,True
11,33.568,-0.104,upper,R1C3,102,2.09,True
11,33.568,-0.104,upper,R2C1,60,3.78,False
11,33.568,-0.104,upper,R2C2,51,2.08,True
11,33.568,-0.104,upper,R2C3,68,3.82,False
12,33.668,0.196,lower,R1C1,1017,2.53,True
12,33.668,0.196,lower,R1C2,1021,2.18,True
12,33.668,0.196,lower,R2C1,1061,2.45,True
12,33.668,0.196,lower,R2C2,1065,3.0,False
12,33.668,0.196,lower,R2C3,1068,1.54,True
12,33.668,0.196,upper,R1C1,95,1.9,True
12,33.668,0.196,upper,R1C2,99,1.5,True
12,33.668,0.196,upper,R2C1,60,3.95,False
12,33.668,0.196,upper,R2C2,52,3.59,False
12,33.668,0.196,upper,R2C3,68,3.9,False
13,32.218,-0.154,lower,R1C2,1064,4.4,False
13,32.218,-0.154,lower,R1C3,1067,1.0,True
13,32.218,-0.154,lower,R2C2,1108,2.59,True
13,32.218,-0.154,lower,R2C3,1111,2.35,True
13,32.218,-0.154,upper,R1C1,59,3.52,False
13,32.218,-0.154,upper,R1C3,67,3.13,False
13,32.218,-0.154,upper,R2C2,19,2.18,True
13,32.218,-0.154,upper,R2C3,33,0.73,True
14,33.968,-0.254,lower,R1C2,1011,2.52,True
14,33.968,-0.254,lower,R1C3,1023,2.24,True
14,33.968,-0.254,lower,R2C1,1047,3.09,False
14,33.968,-0.254,lower,R2C2,1064,4.31,False
14,33.968,-0.254,upper,R1C2,107,1.69,True
14,33.968,-0.254,upper,R1C3,111,1.4,True
14,33.968,-0.254,upper,R2C1,72,3.06,False
14,33.968,-0.254,upper,R2C2,63,1.98,True
14,33.968,-0.254,upper,R2C3,80,3.09,False
15,31.618,0.146,lower,R1C1,1073,2.32,True
15,31.618,0.146,lower,R1C2,1077,2.07,True
15,31.618,0.146,lower,R1C3,1092,3.48,False
15,31.618,0.146,lower,R2C2,1117,3.58,False
15,31.618,0.146,upper,R1C1,36,1.93,True
15,31.618,0.146,upper,R1C2,40,2.08,True
15,31.618,0.146,upper,R1C3,44,0.64,True
16,34.068,0.396,lower,R1C1,1009,2.95,False
16,34.068,0.396,lower,R1C2,1013,1.44,True
16,34.068,0.396,lower,R2C1,1049,2.54,True
16,34.068,0.396,lower,R2C2,1053,3.03,False
16,34.068,0.396,lower,R2C3,1056,2.45,True
16,34.068,0.396,upper,R1C1,105,1.95,True
16,34.068,0.396,upper,R1C2,109,2.25,True
16,34.068,0.396,upper,R2C1,73,4.14,False
16,34.068,0.396,upper,R2C2,65,2.52,True
16,34.068,0.396,upper,R2C3,81,4.1,False
17,33.668,-0.454,lower,R1C2,1019,0.3,True
17,33.668,-0.454,lower,R1C3,1032,4.31,False
17,33.668,-0.454,lower,R2C1,1059,3.64,False
17,33.668,-0.454,lower,R2C2,1063,2.51,True
17,33.668,-0.454,lower,R2C3,1066,3.12,False
17,33.668,-0.454,upper,R1C2,97,2.01,True
17,33.668,-0.454,upper,R1C3,101,2.29,True
17,33.668,-0.454,upper,R2C3,79,3.91,False
18,34.068,-0.004,lower,R1C2,1012,2.07,True
18,34.068,-0.004,lower,R2C1,1048,2.56,True
18,34.068,-0.004,lower,R2C2,1052,2.88,False
18,34.068,-0.004,lower,R2C3,1055,1.53,True
18,34.068,-0.004,upper,R1C2,108,1.73,True
18,34.068,-0.004,upper,R2C1,72,3.73,False
18,34.068,-0.004,upper,R2C2,64,4.18,False
18,34.068,-0.004,upper,R2C3,80,3.67,False
19,32.918,-0.454,lower,R1C2,1039,1.33,True
19,32.918,-0.454,lower,R1C3,1042,4.07,False
19,32.918,-0.454,lower,R2C2,1087,1.28,True
19,32.918,-0.454,lower,R2C3,1090,2.16,True
19,32.918,-0.454,upper,R1C2,75,3.72,False
19,32.918,-0.454,upper,R1C3,79,3.91,False
19,32.918,-0.454,upper,R2C2,38,3.87,False
19,32.918,-0.454,upper,R2C3,54,2.27,True
20,32.318,0.146,lower,R1C1,1048,2.68,False
20,32.318,0.146,lower,R1C2,1052,3.56,False
20,32.318,0.146,lower,R1C3,1068,1.27,True
20,32.318,0.146,lower,R2C1,1095,1.77,True
20,32.318,0.146,upper,R1C1,60,1.89,True
20,32.318,0.146,upper,R1C2,64,2.92,False
20,32.318,0.146,upper,R1C3,68,2.06,True
20,32.318,0.146,upper,R2C1,26,2.05,True
20,32.318,0.146,upper,R2C2,20,1.19,True
21,31.818,0.246,lower,R1C1,1061,2.45,True
21,31.818,0.246,lower,R1C2,1077,2.65,False
21,31.818,0.246,lower,R1C3,1081,3.49,False
21,31.818,0.246,lower,R2C1,1105,2.47,True
21,31.818,0.246,lower,R2C2,1117,2.35,True
21,31.818,0.246,upper,R1C1,48,3.22,False
21,31.818,0.246,upper,R1C2,52,3.96,False
21,31.818,0.246,upper,R1C3,56,4.36,False
21,31.818,0.246,upper,R2C1,17,4.45,False
21,31.818,0.246,upper,R2C2,12,1.7,True
22,32.868,0.446,lower,R1C1,1038,3.48,False
22,32.868,0.446,lower,R1C2,1041,3.24,False
22,32.868,0.446,lower,R2C1,1086,4.31,False
22,32.868,0.446,upper,R1C1,73,4.27,False
22,32.868,0.446,upper,R1C2,78,4.22,False
22,32.868,0.446,upper,R1C3,81,3.13,False
22,32.868,0.446,upper,R2C1,37,1.46,True
22,32.868,0.446,upper,R2C2,30,4.06,False
23,32.618,-0.454,lower,R1C2,1050,4.1,False
23,32.618,-0.454,lower,R1C3,1054,1.71,True
23,32.618,-0.454,lower,R2C2,1097,4.12,False
23,32.618,-0.454,lower,R2C3,1101,3.75,False
23,32.618,-0.454,upper,R1C2,75,2.01,True
23,32.618,-0.454,upper,R1C3,79,2.19,True
23,32.618,-0.454,upper,R2C2,28,1.51,True
23,32.618,-0.454,upper,R2C3,43,3.4,False
24,33.668,0.446,lower,R1C1,1018,2.68,False
24,33.668,0.446,lower,R1C2,1021,4.27,False
24,33.668,0.446,lower,R2C1,1062,3.43,False
24,33.668,0.446,lower,R2C3,1069,2.07,True
24,33.668,0.446,upper,R1C1,95,4.41,False
24,33.668,0.446,upper,R1C2,100,4.49,False
24,33.668,0.446,upper,R2C1,61,0.93,True
24,33.668,0.446,upper,R2C2,52,3.69,False
24,33.668,0.446,upper,R2C3,69,0.87,True
25,33.268,-0.454,lower,R1C2,1028,3.88,False
25,33.268,-0.454,lower,R1C3,1032,3.55,False
25,33.268,-0.454,lower,R2C1,1072,4.13,False
25,33.268,-0.454,lower,R2C3,1079,2.01,True
25,33.268,-0.454,upper,R1C2,87,4.43,False
25,33.268,-0.454,upper,R1C3,90,4.05,False
25,33.268,-0.454,upper,R2C2,50,2.44,True
26,34.068,0.446,lower,R1C1,1009,3.91,False
26,34.068,0.446,lower,R1C2,1013,1.02,True
26,34.068,0.446,lower,R2C1,1049,3.28,False
26,34.068,0.446,lower,R2C2,1053,3.3,False
26,34.068,0.446,lower,R2C3,1056,3.58,False
26,34.068,0.446,upper,R1C1,105,1.52,True
26,34.068,0.446,upper,R1C2,109,2.35,True
26,34.068,0.446,upper,R2C1,74,3.63,False
26,34.068,0.446,upper,R2C2,65,1.36,True
27,31.818,-0.204,lower,R1C1,1060,3.02,False
27,31.818,-0.204,lower,R1C2,1076,2.78,False
27,31.818,-0.204,lower,R1C3,1079,3.55,False
27,31.818,-0.204,lower,R2C2,1116,0.63,True
27,31.818,-0.204,lower,R2C3,1119,3.36,False
27,31.818,-0.204,upper,R1C1,47,3.06,False
27,31.818,-0.204,upper,R1C2,51,2.97,False
27,31.818,-0.204,upper,R2C2,11,3.78,False
27,31.818,-0.204,upper,R2C3,23,2.77,False
28,33.868,-0.454,lower,R1C2,1019,3.6,False
28,33.868,-0.454,lower,R1C3,1022,4.5,False
28,33.868,-0.454,lower,R2C1,1047,2.31,True
28,33.868,-0.454,lower,R2C2,1063,1.94,True
28,33.868,-0.454,upper,R1C2,107,4.39,False
28,33.868,-0.454,upper,R1C3,110,3.94,False
28,33.868,-0.454,upper,R2C2,62,3.87,False
28,33.868,-0.454,upper,R2C3,79,1.13,True
