position,linear_position,horizontal_position,detector,slot,pixel_number,predicted_offset_mm,well_centered
66,32.0,3.55,upper,R1C3,32,3.81,False
66,32.0,3.55,upper,R2C1,1,2.38,True
66,32.0,3.55,upper,R2C2,5,1.72,True
67,34.35,1.7,lower,R1C2,1009,2.14,True
67,34.35,1.7,lower,R1C3,1013,2.8,False
67,34.35,1.7,lower,R2C1,1036,3.31,False
67,34.35,1.7,lower,R2C2,1039,4.49,False
67,34.35,1.7,lower,R2C3,1043,4.23,False
67,34.35,1.7,upper,R1C2,113,3.28,False
67,34.35,1.7,upper,R1C3,117,1.74,True
67,34.35,1.7,upper,R2C1,71,4.33,False
67,34.35,1.7,upper,R2C2,87,3.95,False
67,34.35,1.7,upper,R2C3,79,3.3,False
