run_number,board_channel,pixel_number
8643,66,81
8643,67,68
8643,68,109
8643,69,118
8643,70,102
8643,71,117
8643,72,110
8643,73,111
8643,74,95
8643,75,116
8643,76,84
8643,77,105
8643,78,115
8643,79,94
8643,80,12
8643,81,21
8643,82,4
8643,83,13
8643,84,72
8643,85,47
8643,86,73
8643,87,60
8643,88,59
8643,89,36
8643,90,15
8643,91,14
8643,92,45
8643,93,24
8643,94,7
8643,95,34
8643,96,126
8643,97,112
8643,98,127
8643,99,119
8643,100,103
8643,101,120
8643,102,71
8643,103,114
8643,104,113
8643,105,83
8643,106,104
8643,107,121
8643,108,35
8643,109,25
8643,110,54
8643,111,52
8643,112,0
8643,113,0
8643,114,2
8643,115,3
8643,116,6
8643,117,5
8643,118,0
8643,119,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,128,1051
8643,129,1063
8643,130,1075
8643,131,1050
8643,132,1062
8643,133,1064
8643,134,1040
8643,135,1052
8643,136,1066
8643,137,1053
8643,138,1041
8643,139,1065
8643,140,1076
8643,141,1089
8643,142,1078
8643,143,1088
8643,144,1087
8643,145,1077
8643,146,1030
8643,147,1039
8643,148,1028
8643,149,1020
8643,150,1029
8643,151,1038
8643,152,1054
8643,153,1042
8643,154,1032
8643,155,1067
8643,156,1043
8643,157,1031
8643,158,1080
8643,159,1090
8643,160,1100
8643,161,1091
8643,162,1079
8643,163,1101
8643,164,1108
8643,165,1098
8643,166,1107
8643,167,1099
8643,168,1106
8643,169,1096
8643,170,1085
8643,171,1097
8643,172,1074
8643,173,1086
8643,174,1048
8643,175,1037
8643,176,1026
8643,177,1061
8643,178,1049
8643,179,1027
8643,180,1019
8643,181,1010
8643,182,1017
8643,183,1011
8643,184,1009
8643,185,1018
8643,186,1044
8643,187,1033
8643,188,1022
8643,189,1056
8643,190,1069
8643,191,1023
8643,192,1055
8643,193,1092
8643,194,1081
8643,195,1068
8643,196,1109
8643,197,1118
8643,198,1102
8643,199,1117
8643,200,1110
8643,201,1111
8643,202,1095
8643,203,1116
8643,204,1084
8643,205,1105
8643,206,1115
8643,207,1094
8643,208,1012
8643,209,1021
8643,210,1004
8643,211,1013
8643,212,1072
8643,213,1047
8643,214,1073
8643,215,1060
8643,216,1059
8643,217,1036
8643,218,1014
8643,219,1112
8643,220,1114
8643,221,58
8643,222,58
8643,223,0
8643,224,58
8643,225,58
8643,226,58
8643,227,0
8643,228,0
8643,229,58
8643,230,0
8643,231,58
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8643,0,0
8644,0,51
8644,1,63
8644,2,75
8644,3,50
8644,4,62
8644,5,64
8644,6,40
8644,7,58
8644,8,66
8644,9,53
8644,10,41
8644,11,65
8644,12,76
8644,13,89
8644,14,78
8644,15,88
8644,16,87
8644,17,77
8644,18,30
8644,19,39
8644,20,28
8644,21,20
8644,22,29
8644,23,38
8644,24,58
8644,25,42
8644,26,32
8644,27,67
8644,28,43
8644,29,31
8644,30,80
8644,31,90
8644,32,100
8644,33,91
8644,34,79
8644,35,101
8644,36,108
8644,37,98
8644,38,107
8644,39,99
8644,40,106
8644,41,96
8644,42,85
8644,43,97
8644,44,74
8644,45,86
8644,46,48
8644,47,37
8644,48,26
8644,49,61
8644,50,49
8644,51,27
8644,52,19
8644,53,10
8644,54,17
8644,55,11
8644,56,9
8644,57,18
8644,58,44
8644,59,33
8644,60,22
8644,61,56
8644,62,69
8644,63,23
8644,64,55
8644,65,92
8644,66,81
8644,67,68
8644,68,109
8644,69,118
8644,70,102
8644,71,117
8644,72,110
8644,73,111
8644,74,95
8644,75,116
8644,76,84
8644,77,105
8644,78,115
8644,79,94
8644,80,12
8644,81,21
8644,82,4
8644,83,13
8644,84,72
8644,85,47
8644,86,73
8644,87,60
8644,88,59
8644,89,36
8644,90,15
8644,91,14
8644,92,45
8644,93,24
8644,94,7
8644,95,34
8644,96,126
8644,97,112
8644,98,127
8644,99,119
8644,100,103
8644,101,120
8644,102,71
8644,103,114
8644,104,113
8644,105,83
8644,106,104
8644,107,121
8644,108,35
8644,109,25
8644,110,54
8644,111,52
8644,112,0
8644,113,0
8644,114,2
8644,115,3
8644,116,6
8644,117,5
8644,118,0
8644,119,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,128,1051
8644,129,1063
8644,130,1075
8644,131,1050
8644,132,1062
8644,133,1064
8644,134,1040
8644,135,1052
8644,136,1066
8644,137,1053
8644,138,1041
8644,139,1065
8644,140,1076
8644,141,1089
8644,142,1078
8644,143,1088
8644,144,1087
8644,145,1077
8644,146,1030
8644,147,1039
8644,148,1028
8644,149,1020
8644,150,1029
8644,151,1038
8644,152,1054
8644,153,1042
8644,154,1032
8644,155,1067
8644,156,1043
8644,157,1031
8644,158,1080
8644,159,1090
8644,160,1100
8644,161,1091
8644,162,1079
8644,163,1101
8644,164,1108
8644,165,1098
8644,166,1107
8644,167,1099
8644,168,1106
8644,169,1096
8644,170,1085
8644,171,1097
8644,172,1074
8644,173,1086
8644,174,1048
8644,175,1037
8644,176,1026
8644,177,1061
8644,178,1049
8644,179,1027
8644,180,1019
8644,181,1010
8644,182,1017
8644,183,1011
8644,184,1009
8644,185,1018
8644,186,1044
8644,187,1033
8644,188,1022
8644,189,1056
8644,190,1069
8644,191,1023
8644,192,1055
8644,193,1092
8644,194,1081
8644,195,1068
8644,196,1109
8644,197,1118
8644,198,1102
8644,199,1117
8644,200,1110
8644,201,1111
8644,202,1095
8644,203,1116
8644,204,1084
8644,205,1105
8644,206,1115
8644,207,1094
8644,208,1012
8644,209,1021
8644,210,1004
8644,211,1013
8644,212,1072
8644,213,1047
8644,214,1073
8644,215,1060
8644,216,1059
8644,217,1036
8644,218,1014
8644,219,1112
8644,220,1114
8644,221,58
8644,222,58
8644,223,0
8644,224,58
8644,225,58
8644,226,58
8644,227,0
8644,228,0
8644,229,58
8644,230,0
8644,231,58
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8644,0,0
8645,0,51
8645,1,63
8645,2,75
8645,3,50
8645,4,62
8645,5,64
8645,6,40
8645,7,58
8645,8,66
8645,9,53
8645,10,41
8645,11,65
8645,12,76
8645,13,89
8645,14,78
8645,15,88
8645,16,87
8645,17,77
8645,18,30
8645,19,39
8645,20,28
8645,21,20
8645,22,29
8645,23,38
8645,24,58
8645,25,42
8645,26,32
8645,27,67
8645,28,43
8645,29,31
8645,30,80
8645,31,90
8645,32,100
8645,33,91
8645,34,79
8645,35,101
8645,36,108
8645,37,98
8645,38,107
8645,39,99
8645,40,106
8645,41,96
8645,42,85
8645,43,97
8645,44,74
8645,45,86
8645,46,48
8645,47,37
8645,48,26
8645,49,61
8645,50,49
8645,51,27
8645,52,19
8645,53,10
8645,54,17
8645,55,11
8645,56,9
8645,57,18
8645,58,44
8645,59,33
8645,60,22
8645,61,56
8645,62,69
8645,63,23
8645,64,55
8645,65,92
8645,66,81
8645,67,68
8645,68,109
8645,69,118
8645,70,102
8645,71,117
8645,72,110
8645,73,111
8645,74,95
8645,75,116
8645,76,84
8645,77,105
8645,78,115
8645,79,94
8645,80,12
8645,81,21
8645,82,4
8645,83,13
8645,84,72
8645,85,47
8645,86,73
8645,87,60
8645,88,59
8645,89,36
8645,90,15
8645,91,14
8645,92,45
8645,93,24
8645,94,7
8645,95,34
8645,96,126
8645,97,112
8645,98,127
8645,99,119
8645,100,103
8645,101,120
8645,102,71
8645,103,114
8645,104,113
8645,105,83
8645,106,104
8645,107,121
8645,108,35
8645,109,25
8645,110,54
8645,111,52
8645,112,0
8645,113,0
8645,114,2
8645,115,3
8645,116,6
8645,117,5
8645,118,0
8645,119,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,128,1051
8645,129,1063
8645,130,1075
8645,131,1050
8645,132,1062
8645,133,1064
8645,134,1040
8645,135,1052
8645,136,1066
8645,137,1053
8645,138,1041
8645,139,1065
8645,140,1076
8645,141,1089
8645,142,1078
8645,143,1088
8645,144,1087
8645,145,1077
8645,146,1030
8645,147,1039
8645,148,1028
8645,149,1020
8645,150,1029
8645,151,1038
8645,152,1054
8645,153,1042
8645,154,1032
8645,155,1067
8645,156,1043
8645,157,1031
8645,158,1080
8645,159,1090
8645,160,1100
8645,161,1091
8645,162,1079
8645,163,1101
8645,164,1108
8645,165,1098
8645,166,1107
8645,167,1099
8645,168,1106
8645,169,1096
8645,170,1085
8645,171,1097
8645,172,1074
8645,173,1086
8645,174,1048
8645,175,1037
8645,176,1026
8645,177,1061
8645,178,1049
8645,179,1027
8645,180,1019
8645,181,1010
8645,182,1017
8645,183,1011
8645,184,1009
8645,185,1018
8645,186,1044
8645,187,1033
8645,188,1022
8645,189,1056
8645,190,1069
8645,191,1023
8645,192,1055
8645,193,1092
8645,194,1081
8645,195,1068
8645,196,1109
8645,197,1118
8645,198,1102
8645,199,1117
8645,200,1110
8645,201,1111
8645,202,1095
8645,203,1116
8645,204,1084
8645,205,1105
8645,206,1115
8645,207,1094
8645,208,1012
8645,209,1021
8645,210,1004
8645,211,1013
8645,212,1072
8645,213,1047
8645,214,1073
8645,215,1060
8645,216,1059
8645,217,1036
8645,218,1014
8645,219,1112
8645,220,1114
8645,221,58
8645,222,58
8645,223,0
8645,224,58
8645,225,58
8645,226,58
8645,227,0
8645,228,0
8645,229,58
8645,230,0
8645,231,58
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8645,0,0
8646,0,51
8646,1,63
8646,2,75
8646,3,50
8646,4,62
8646,5,64
8646,6,40
8646,7,58
8646,8,66
8646,9,53
8646,10,41
8646,11,65
8646,12,76
8646,13,89
8646,14,78
8646,15,88
8646,16,87
8646,17,77
8646,18,30
8646,19,39
8646,20,28
8646,21,20
8646,22,29
8646,23,38
8646,24,58
8646,25,42
8646,26,32
8646,27,67
8646,28,43
8646,29,31
8646,30,80
8646,31,90
8646,32,100
8646,33,91
8646,34,79
8646,35,101
8646,36,108
8646,37,98
8646,38,107
8646,39,99
8646,40,106
8646,41,96
8646,42,85
8646,43,97
8646,44,74
8646,45,86
8646,46,48
8646,47,37
8646,48,26
8646,49,61
8646,50,49
8646,51,27
8646,52,19
8646,53,10
8646,54,17
8646,55,11
8646,56,9
8646,57,18
8646,58,44
8646,59,33
8646,60,22
8646,61,56
8646,62,69
8646,63,23
8646,64,55
8646,65,92
8646,66,81
8646,67,68
8646,68,109
8646,69,118
8646,70,102
8646,71,117
8646,72,110
8646,73,111
8646,74,95
8646,75,116
8646,76,84
8646,77,105
8646,78,115
8646,79,94
8646,80,12
8646,81,21
8646,82,4
8646,83,13
8646,84,72
8646,85,47
8646,86,73
8646,87,60
8646,88,59
8646,89,36
8646,90,15
8646,91,14
8646,92,45
8646,93,24
8646,94,7
8646,95,34
8646,96,126
8646,97,112
8646,98,127
8646,99,119
8646,100,103
8646,101,120
8646,102,71
8646,103,114
8646,104,113
8646,105,83
8646,106,104
8646,107,121
8646,108,35
8646,109,25
8646,110,54
8646,111,52
8646,112,0
8646,113,0
8646,114,2
8646,115,3
8646,116,6
8646,117,5
8646,118,0
8646,119,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,128,1051
8646,129,1063
8646,130,1075
8646,131,1050
8646,132,1062
8646,133,1064
8646,134,1040
8646,135,1052
8646,136,1066
8646,137,1053
8646,138,1041
8646,139,1065
8646,140,1076
8646,141,1089
8646,142,1078
8646,143,1088
8646,144,1087
8646,145,1077
8646,146,1030
8646,147,1039
8646,148,1028
8646,149,1020
8646,150,1029
8646,151,1038
8646,152,1054
8646,153,1042
8646,154,1032
8646,155,1067
8646,156,1043
8646,157,1031
8646,158,1080
8646,159,1090
8646,160,1100
8646,161,1091
8646,162,1079
8646,163,1101
8646,164,1108
8646,165,1098
8646,166,1107
8646,167,1099
8646,168,1106
8646,169,1096
8646,170,1085
8646,171,1097
8646,172,1074
8646,173,1086
8646,174,1048
8646,175,1037
8646,176,1026
8646,177,1061
8646,178,1049
8646,179,1027
8646,180,1019
8646,181,1010
8646,182,1017
8646,183,1011
8646,184,1009
8646,185,1018
8646,186,1044
8646,187,1033
8646,188,1022
8646,189,1056
8646,190,1069
8646,191,1023
8646,192,1055
8646,193,1092
8646,194,1081
8646,195,1068
8646,196,1109
8646,197,1118
8646,198,1102
8646,199,1117
8646,200,1110
8646,201,1111
8646,202,1095
8646,203,1116
8646,204,1084
8646,205,1105
8646,206,1115
8646,207,1094
8646,208,1012
8646,209,1021
8646,210,1004
8646,211,1013
8646,212,1072
8646,213,1047
8646,214,1073
8646,215,1060
8646,216,1059
8646,217,1036
8646,218,1014
8646,219,1112
8646,220,1114
8646,221,58
8646,222,58
8646,223,0
8646,224,58
8646,225,58
8646,226,58
8646,227,0
8646,228,0
8646,229,58
8646,230,0
8646,231,58
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8646,0,0
8647,0,51
8647,1,63
8647,2,75
8647,3,50
8647,4,62
8647,5,64
8647,6,40
8647,7,58
8647,8,66
8647,9,53
8647,10,41
8647,11,65
8647,12,76
8647,13,89
8647,14,78
8647,15,88
8647,16,87
8647,17,77
8647,18,30
8647,19,39
8647,20,28
8647,21,20
8647,22,29
8647,23,38
8647,24,58
8647,25,42
8647,26,32
8647,27,67
8647,28,43
8647,29,31
8647,30,80
8647,31,90
8647,32,100
8647,33,91
8647,34,79
8647,35,101
8647,36,108
8647,37,98
8647,38,107
8647,39,99
8647,40,106
8647,41,96
8647,42,85
8647,43,97
8647,44,74
8647,45,86
8647,46,48
8647,47,37
8647,48,26
8647,49,61
8647,50,49
8647,51,27
8647,52,19
8647,53,10
8647,54,17
8647,55,11
8647,56,9
8647,57,18
8647,58,44
8647,59,33
8647,60,22
8647,61,56
8647,62,69
8647,63,23
8647,64,55
8647,65,92
8647,66,81
8647,67,68
8647,68,109
8647,69,118
8647,70,102
8647,71,117
8647,72,110
8647,73,111
8647,74,95
8647,75,116
8647,76,84
8647,77,105
8647,78,115
8647,79,94
8647,80,12
8647,81,21
8647,82,4
8647,83,13
8647,84,72
8647,85,47
8647,86,73
8647,87,60
8647,88,59
8647,89,36
8647,90,15
8647,91,14
8647,92,45
8647,93,24
8647,94,7
8647,95,34
8647,96,126
8647,97,112
8647,98,127
8647,99,119
8647,100,103
8647,101,120
8647,102,71
8647,103,114
8647,104,113
8647,105,83
8647,106,104
8647,107,121
8647,108,35
8647,109,25
8647,110,54
8647,111,52
8647,112,0
8647,113,0
8647,114,2
8647,115,3
8647,116,6
8647,117,5
8647,118,0
8647,119,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,128,1051
8647,129,1063
8647,130,1075
8647,131,1050
8647,132,1062
8647,133,1064
8647,134,1040
8647,135,1052
8647,136,1066
8647,137,1053
8647,138,1041
8647,139,1065
8647,140,1076
8647,141,1089
8647,142,1078
8647,143,1088
8647,144,1087
8647,145,1077
8647,146,1030
8647,147,1039
8647,148,1028
8647,149,1020
8647,150,1029
8647,151,1038
8647,152,1054
8647,153,1042
8647,154,1032
8647,155,1067
8647,156,1043
8647,157,1031
8647,158,1080
8647,159,1090
8647,160,1100
8647,161,1091
8647,162,1079
8647,163,1101
8647,164,1108
8647,165,1098
8647,166,1107
8647,167,1099
8647,168,1106
8647,169,1096
8647,170,1085
8647,171,1097
8647,172,1074
8647,173,1086
8647,174,1048
8647,175,1037
8647,176,1026
8647,177,1061
8647,178,1049
8647,179,1027
8647,180,1019
8647,181,1010
8647,182,1017
8647,183,1011
8647,184,1009
8647,185,1018
8647,186,1044
8647,187,1033
8647,188,1022
8647,189,1056
8647,190,1069
8647,191,1023
8647,192,1055
8647,193,1092
8647,194,1081
8647,195,1068
8647,196,1109
8647,197,1118
8647,198,1102
8647,199,1117
8647,200,1110
8647,201,1111
8647,202,1095
8647,203,1116
8647,204,1084
8647,205,1105
8647,206,1115
8647,207,1094
8647,208,1012
8647,209,1021
8647,210,1004
8647,211,1013
8647,212,1072
8647,213,1047
8647,214,1073
8647,215,1060
8647,216,1059
8647,217,1036
8647,218,1014
8647,219,1112
8647,220,1114
8647,221,58
8647,222,58
8647,223,0
8647,224,58
8647,225,58
8647,226,58
8647,227,0
8647,228,0
8647,229,58
8647,230,0
8647,231,58
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8647,0,0
8648,0,51
8648,1,63
8648,2,75
8648,3,50
8648,4,62
8648,5,64
8648,6,40
8648,7,58
8648,8,66
8648,9,53
8648,10,41
8648,11,65
8648,12,76
8648,13,89
8648,14,78
8648,15,88
8648,16,87
8648,17,77
8648,18,30
8648,19,39
8648,20,28
8648,21,20
8648,22,29
8648,23,38
8648,24,58
8648,25,42
8648,26,32
8648,27,67
8648,28,43
8648,29,31
8648,30,80
8648,31,90
8648,32,100
8648,33,91
8648,34,79
8648,35,101
8648,36,108
8648,37,98
8648,38,107
8648,39,99
8648,40,106
8648,41,96
8648,42,85
8648,43,97
8648,44,74
8648,45,86
8648,46,48
8648,47,37
8648,48,26
8648,49,61
8648,50,49
8648,51,27
8648,52,19
8648,53,10
8648,54,17
8648,55,11
8648,56,9
8648,57,18
8648,58,44
8648,59,33
8648,60,22
8648,61,56
8648,62,69
8648,63,23
8648,64,55
8648,65,92
8648,66,81
8648,67,68
8648,68,109
8648,69,118
8648,70,102
8648,71,117
8648,72,110
8648,73,111
8648,74,95
8648,75,116
8648,76,84
8648,77,105
8648,78,115
8648,79,94
8648,80,12
8648,81,21
8648,82,4
8648,83,13
8648,84,72
8648,85,47
8648,86,73
8648,87,60
8648,88,59
8648,89,36
8648,90,15
8648,91,14
8648,92,45
8648,93,24
8648,94,7
8648,95,34
8648,96,126
8648,97,112
8648,98,127
8648,99,119
8648,100,103
8648,101,120
8648,102,71
8648,103,114
8648,104,113
8648,105,83
8648,106,104
8648,107,121
8648,108,35
8648,109,25
8648,110,54
8648,111,52
8648,112,0
8648,113,0
8648,114,2
8648,115,3
8648,116,6
8648,117,5
8648,118,0
8648,119,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,128,1051
8648,129,1063
8648,130,1075
8648,131,1050
8648,132,1062
8648,133,1064
8648,134,1040
8648,135,1052
8648,136,1066
8648,137,1053
8648,138,1041
8648,139,1065
8648,140,1076
8648,141,1089
8648,142,1078
8648,143,1088
8648,144,1087
8648,145,1077
8648,146,1030
8648,147,1039
8648,148,1028
8648,149,1020
8648,150,1029
8648,151,1038
8648,152,1054
8648,153,1042
8648,154,1032
8648,155,1067
8648,156,1043
8648,157,1031
8648,158,1080
8648,159,1090
8648,160,1100
8648,161,1091
8648,162,1079
8648,163,1101
8648,164,1108
8648,165,1098
8648,166,1107
8648,167,1099
8648,168,1106
8648,169,1096
8648,170,1085
8648,171,1097
8648,172,1074
8648,173,1086
8648,174,1048
8648,175,1037
8648,176,1026
8648,177,1061
8648,178,1049
8648,179,1027
8648,180,1019
8648,181,1010
8648,182,1017
8648,183,1011
8648,184,1009
8648,185,1018
8648,186,1044
8648,187,1033
8648,188,1022
8648,189,1056
8648,190,1069
8648,191,1023
8648,192,1055
8648,193,1092
8648,194,1081
8648,195,1068
8648,196,1109
8648,197,1118
8648,198,1102
8648,199,1117
8648,200,1110
8648,201,1111
8648,202,1095
8648,203,1116
8648,204,1084
8648,205,1105
8648,206,1115
8648,207,1094
8648,208,1012
8648,209,1021
8648,210,1004
8648,211,1013
8648,212,1072
8648,213,1047
8648,214,1073
8648,215,1060
8648,216,1059
8648,217,1036
8648,218,1014
8648,219,1112
8648,220,1114
8648,221,58
8648,222,58
8648,223,0
8648,224,58
8648,225,58
8648,226,58
8648,227,0
8648,228,0
8648,229,58
8648,230,0
8648,231,58
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8648,0,0
8649,0,51
8649,1,63
8649,2,75
8649,3,50
8649,4,62
8649,5,64
8649,6,40
8649,7,58
8649,8,66
8649,9,53
8649,10,41
8649,11,65
8649,12,76
8649,13,89
8649,14,78
8649,15,88
8649,16,87
8649,17,77
8649,18,30
8649,19,39
8649,20,28
8649,21,20
8649,22,29
8649,23,38
8649,24,58
8649,25,42
8649,26,32
8649,27,67
8649,28,43
8649,29,31
8649,30,80
8649,31,90
8649,32,100
8649,33,91
8649,34,79
8649,35,101
8649,36,108
8649,37,98
8649,38,107
8649,39,99
8649,40,106
8649,41,96
8649,42,85
8649,43,97
8649,44,74
8649,45,86
8649,46,48
8649,47,37
8649,48,26
8649,49,61
8649,50,49
8649,51,27
8649,52,19
8649,53,10
8649,54,17
8649,55,11
8649,56,9
8649,57,18
8649,58,44
8649,59,33
8649,60,22
8649,61,56
8649,62,69
8649,63,23
8649,64,55
8649,65,92
8649,66,81
8649,67,68
8649,68,109
8649,69,118
8649,70,102
8649,71,117
8649,72,110
8649,73,111
8649,74,95
8649,75,116
8649,76,84
8649,77,105
8649,78,115
8649,79,94
8649,80,12
8649,81,21
8649,82,4
8649,83,13
8649,84,72
8649,85,47
8649,86,73
8649,87,60
8649,88,59
8649,89,36
8649,90,15
8649,91,14
8649,92,45
8649,93,24
8649,94,7
8649,95,34
8649,96,126
8649,97,112
8649,98,127
8649,99,119
8649,100,103
8649,101,120
8649,102,71
8649,103,114
8649,104,113
8649,105,83
8649,106,104
8649,107,121
8649,108,35
8649,109,25
8649,110,54
8649,111,52
8649,112,0
8649,113,0
8649,114,2
8649,115,3
8649,116,6
8649,117,5
8649,118,0
8649,119,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,128,1051
8649,129,1063
8649,130,1075
8649,131,1050
8649,132,1062
8649,133,1064
8649,134,1040
8649,135,1052
8649,136,1066
8649,137,1053
8649,138,1041
8649,139,1065
8649,140,1076
8649,141,1089
8649,142,1078
8649,143,1088
8649,144,1087
8649,145,1077
8649,146,1030
8649,147,1039
8649,148,1028
8649,149,1020
8649,150,1029
8649,151,1038
8649,152,1054
8649,153,1042
8649,154,1032
8649,155,1067
8649,156,1043
8649,157,1031
8649,158,1080
8649,159,1090
8649,160,1100
8649,161,1091
8649,162,1079
8649,163,1101
8649,164,1108
8649,165,1098
8649,166,1107
8649,167,1099
8649,168,1106
8649,169,1096
8649,170,1085
8649,171,1097
8649,172,1074
8649,173,1086
8649,174,1048
8649,175,1037
8649,176,1026
8649,177,1061
8649,178,1049
8649,179,1027
8649,180,1019
8649,181,1010
8649,182,1017
8649,183,1011
8649,184,1009
8649,185,1018
8649,186,1044
8649,187,1033
8649,188,1022
8649,189,1056
8649,190,1069
8649,191,1023
8649,192,1055
8649,193,1092
8649,194,1081
8649,195,1068
8649,196,1109
8649,197,1118
8649,198,1102
8649,199,1117
8649,200,1110
8649,201,1111
8649,202,1095
8649,203,1116
8649,204,1084
8649,205,1105
8649,206,1115
8649,207,1094
8649,208,1012
8649,209,1021
8649,210,1004
8649,211,1013
8649,212,1072
8649,213,1047
8649,214,1073
8649,215,1060
8649,216,1059
8649,217,1036
8649,218,1014
8649,219,1112
8649,220,1114
8649,221,58
8649,222,58
8649,223,0
8649,224,58
8649,225,58
8649,226,58
8649,227,0
8649,228,0
8649,229,58
8649,230,0
8649,231,58
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8649,0,0
8650,0,51
8650,1,63
8650,2,75
8650,3,50
8650,4,62
8650,5,64
8650,6,40
8650,7,58
8650,8,66
8650,9,53
8650,10,41
8650,11,65
8650,12,76
8650,13,89
8650,14,78
8650,15,88
8650,16,87
8650,17,77
8650,18,30
8650,19,39
8650,20,28
8650,21,20
8650,22,29
8650,23,38
8650,24,58
8650,25,42
8650,26,32
8650,27,67
8650,28,43
8650,29,31
8650,30,80
8650,31,90
8650,32,100
8650,33,91
8650,34,79
8650,35,101
8650,36,108
8650,37,98
8650,38,107
8650,39,99
8650,40,106
8650,41,96
8650,42,85
8650,43,97
8650,44,74
8650,45,86
8650,46,48
8650,47,37
8650,48,26
8650,49,61
8650,50,49
8650,51,27
8650,52,19
8650,53,10
8650,54,17
8650,55,11
8650,56,9
8650,57,18
8650,58,44
8650,59,33
8650,60,22
8650,61,56
8650,62,69
8650,63,23
8650,64,55
8650,65,92
8650,66,81
8650,67,68
8650,68,109
8650,69,118
8650,70,102
8650,71,117
8650,72,110
8650,73,111
8650,74,95
8650,75,116
8650,76,84
8650,77,105
8650,78,115
8650,79,94
8650,80,12
8650,81,21
8650,82,4
8650,83,13
8650,84,72
8650,85,47
8650,86,73
8650,87,60
8650,88,59
8650,89,36
8650,90,15
8650,91,14
8650,92,45
8650,93,24
8650,94,7
8650,95,34
8650,96,126
8650,97,112
8650,98,127
8650,99,119
8650,100,103
8650,101,120
8650,102,71
8650,103,114
8650,104,113
8650,105,83
8650,106,104
8650,107,121
8650,108,35
8650,109,25
8650,110,54
8650,111,52
8650,112,0
8650,113,0
8650,114,2
8650,115,3
8650,116,6
8650,117,5
8650,118,0
8650,119,0
8650,0,0
8650,0,0
8650,0,0
8650,0,0
8650,0,0
8650,0,0
8650,0,0
8650,0,0
8650,128,1051
8650,129,1063
8650,130,1075
8650,131,1050
8650,132,1062
8650,133,1064
8650,134,1040
8650,135,1052
8650,136,1066
8650,137,1053
8650,138,1041
8650,139,1065
8650,140,1076
8650,141,1089
8650,142,1078
8650,143,1088
8650,144,1087
8650,145,1077
8650,146,1030
8650,147,1039
8650,148,1028
8650,149,1020
8650,150,1029
8650,151,1038
8650,152,1054
8650,153,1042
8650,154,1032
8650,155,1067
8650,156,1043
8650,157,1031
8650,158,1080
8650,159,1090
8650,160,1100
8650,161,1091
8650,162,1079
8650,163,1101
8650,164,1108
8650,165,1098
8650,166,1107
8650,167,1099
8650,168,1106
8650,169,1096
8650,170,1085
8650,171,1097
